orig_source	seqid	short_seqid	label	taxon	kingdom	phylum	klass	order	family	master_seqid	orig_seqid	exons	adj_exons
bothref99_annots.tsv	BGC0001258__AAN59953.1	BGC0001258__AAN59953.1	pks1|Polyketide (1,3,6,8-tetrahydroxynaphthalene)|polyketide synthase 1 (biosynthetic)	Glarea lozoyensis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	BGC0001258__AAN59953.1	None	None	None
bothref99_annots.tsv	BGC0001264__BAQ25466.1	BGC0001264__BAQ25466.1	bet1|Polyketide (betaenone A/betaenone B/betaenone C)|polyketide synthase (biosynthetic)	Neocamarosporium betae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	BGC0001264__BAQ25466.1	None	None	None
bothref99_annots.tsv	BGC0001266__ADM79459.1	BGC0001266__ADM79459.1	PKS16|Polyketide (grayanic acid)|PKS16 protein (biosynthetic)	Cladonia grayi	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	BGC0001266__ADM79459.1	None	None	None
bothref99_annots.tsv	BGC0001268__AFP73394.1	BGC0001268__AFP73394.1	fusA|NRP/Polyketide (fusarin C)|FusA (biosynthetic)	Fusarium fujikuroi	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0001268__AFP73394.1	None	None	None
bothref99_annots.tsv	BGC0001273__AAS98200.1	BGC0001273__AAS98200.1	-|Polyketide (asperlactone)|MSAS-type polyketide synthase (biosynthetic)	Aspergillus ochraceus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001273__AAS98200.1	None	None	None
bothref99_annots.tsv	BGC0001275__AAX35547.1	BGC0001275__AAX35547.1	pks2|Polyketide (6-methylsalicyclic acid)|polyketide syntase 2 (biosynthetic)	Glarea lozoyensis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	BGC0001275__AAX35547.1	None	None	None
bothref99_annots.tsv	BGC0001276__BAA20102.2	BGC0001276__BAA20102.2	atX|Polyketide (6-methylsalicyclic acid)|6-methylsalicylic acid synthase (biosynthetic)	Aspergillus terreus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0000160__EAU32819.1	None	None	None
bothref99_annots.tsv	BGC0001281__XP_011392701.1	BGC0001281__XP_011392701.1	UMAG_06418|Polyketide (ustilagic acid)|uncharacterized protein (biosynthetic)	Ustilago maydis 521	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	BGC0001281__XP_011392701.1	None	None	None
bothref99_annots.tsv	BGC0001284__AKN45693.1	BGC0001284__AKN45693.1	-|Polyketide (alternariol)|polyketide synthase (biosynthetic)	Parastagonospora nodorum SN15	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	BGC0001284__AKN45693.1	None	None	None
bothref99_annots.tsv	BGC0001290__CBF87072.1	BGC0001290__CBF87072.1	ANIA_02547|NRP (emericellamide A/emericellamide B)|polyketide synthase, putative (Eurofung) (biosynthetic)	Aspergillus nidulans FGSC A4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001290__CBF87072.1	None	None	None
bothref99_annots.tsv	BGC0001304__EED53479.1	BGC0001304__EED53479.1	AFLA_108550|Polyketide (aflavarin)|polyketide synthase, putative (biosynthetic)	Aspergillus flavus NRRL3357	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001304__EED53479.1	None	None	None
bothref99_annots.tsv	BGC0001305__CCT72377.1	BGC0001305__CCT72377.1	FFUJ_12239|Polyketide (fujikurin A/fujikurin B/fujikurin C/fujikurin D)|probable polyketide synthase (biosynthetic)	Fusarium fujikuroi IMI 58289	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0001305__CCT72377.1	None	None	None
bothref99_annots.tsv	BGC0001338__ALI92655.1	BGC0001338__ALI92655.1	citS|Polyketide (citrinin)|CitS citrinin polyketide synthase (biosynthetic)	Monascus ruber	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001338__ALI92655.1	None	None	None
bothref99_annots.tsv	BGC0001339__AMY15057.1	BGC0001339__AMY15057.1	mfpks1|Polyketide (squalestatin S1)|tetraketide synthase MF-SQTKS (biosynthetic)	Phoma sp. MF5453	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	BGC0001339__AMY15057.1	None	None	None
bothref99_annots.tsv	BGC0001339__AMY15068.1	BGC0001339__AMY15068.1	mfpks2|Polyketide (squalestatin S1)|hexaketide synthase MF-SQHKS (biosynthetic)	Phoma sp. MF5453	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	BGC0001339__AMY15068.1	None	None	None
bothref99_annots.tsv	BGC0001340__ANF07288.1	BGC0001340__ANF07288.1	bfpks1|Polyketide (byssochlamic acid)|hrPKS (biosynthetic)	Paecilomyces fulvus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	BGC0001340__ANF07288.1	None	None	None
bothref99_annots.tsv	BGC0001358__OAQ83760.1	BGC0001358__OAQ83760.1	VFPBJ_02527|NRP/Polyketide (leucinostatin A/leucinostatin B)|polyketide synthase (biosynthetic)	Purpureocillium lilacinum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	BGC0001358__OAQ83760.1	None	None	None
bothref99_annots.tsv	BGC0001358__OAQ83765.1	BGC0001358__OAQ83765.1	VFPBJ_02532|NRP/Polyketide (leucinostatin A/leucinostatin B)|KR domain-containing protein (biosynthetic)	Purpureocillium lilacinum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	BGC0001358__OAQ83765.1	None	None	None
bothref99_annots.tsv	BGC0001360__CDM36726.1	BGC0001360__CDM36726.1	PROQFM164_S05g000559|Polyketide (mycophenolic acid)|Beta-ketoacyl synthase (biosynthetic)	Penicillium roqueforti FM164	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001360__CDM36726.1	None	None	None
bothref99_annots.tsv	BGC0001373__BAV32159.1	BGC0001373__BAV32159.1	sdnO|Polyketide (sordarin)|polyketide synthase (biosynthetic)	Sordaria araneosa	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	BGC0001373__BAV32159.1	None	None	None
bothref99_annots.tsv	BGC0001390__BAV19379.1	BGC0001390__BAV19379.1	stbA|NRP/Polyketide (LL-Z1272beta)|polyketide synthase (biosynthetic)	Stachybotrys bisbyi	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	BGC0001390__BAV19379.1	None	None	None
bothref99_annots.tsv	BGC0001400__EAU29808.1	BGC0001400__EAU29808.1	ATEG_09617|Polyketide (citreoviridin)|hypothetical protein (biosynthetic)	Aspergillus terreus NIH2624	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001400__EAU29808.1	None	None	None
bothref99_annots.tsv	BGC0001403__EAL89339.1	BGC0001403__EAL89339.1	AFUA_4G14560|Polyketide (trypacidin)|polyketide synthase, putative (biosynthetic)	Aspergillus fumigatus Af293	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001403__EAL89339.1	None	None	None
bothref99_annots.tsv	BGC0001404__CAP95404.1	BGC0001404__CAP95404.1	Pc21g05070|Polyketide (sorbicillin)|unknown protein (biosynthetic)	Penicillium rubens Wisconsin 54-1255	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001404__CAP95404.1	None	None	None
bothref99_annots.tsv	BGC0001404__CAP95405.1	BGC0001404__CAP95405.1	Pc21g05080|Polyketide (sorbicillin)|unknown protein (biosynthetic)	Penicillium rubens Wisconsin 54-1255	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001404__CAP95405.1	None	None	None
bothref99_annots.tsv	BGC0001405__EAQ86385.1	BGC0001405__EAQ86385.1	CHGG_07638|Polyketide (chaetoviridin E/11-epichaetomugilin A)|hypothetical protein (biosynthetic)	Chaetomium globosum CBS 148.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	BGC0001405__EAQ86385.1	None	None	None
bothref99_annots.tsv	BGC0001405__EAQ86392.1	BGC0001405__EAQ86392.1	CHGG_07645|Polyketide (chaetoviridin E/11-epichaetomugilin A)|hypothetical protein (biosynthetic)	Chaetomium globosum CBS 148.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	BGC0001405__EAQ86392.1	None	None	None
bothref99_annots.tsv	BGC0001436__ASK38717.1	BGC0001436__ASK38717.1	pvpks1|Polyketide (cornexistin)|polyketide synthase (biosynthetic)	Paecilomyces divaricatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	BGC0001436__ASK38717.1	None	None	None
bothref99_annots.tsv	BGC0001445__EED49862.1	BGC0001445__EED49862.1	AFLA_066840|NRP/Polyketide (leporin B)|hybrid PKS/NRPS enzyme, putative (biosynthetic)	Aspergillus flavus NRRL3357	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001445__EED49862.1	None	None	None
bothref99_annots.tsv	BGC0001446__EED57518.1	BGC0001446__EED57518.1	AFLA_082150|Polyketide (asparasone A)|polyketide synthase, putative (biosynthetic)	Aspergillus flavus NRRL3357	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001446__EED57518.1	None	None	None
bothref99_annots.tsv	BGC0001449__AEO57481.1	BGC0001449__AEO57481.1	MYCTH_68164|NRP/Polyketide/Alkaloid (ucs1025a)|PKS-NRPSs (biosynthetic)	Thermothelomyces thermophilus ATCC 42464	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	BGC0001449__AEO57481.1	None	None	None
bothref99_annots.tsv	BGC0001489__AUW31184.1	BGC0001489__AUW31184.1	-|Polyketide (6-hydroxymellein)|putative type I PKS (biosynthetic)	Cladonia uncialis subsp. uncialis	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	BGC0001489__AUW31184.1	None	None	None
bothref99_annots.tsv	BGC0001508__ART41209.1	BGC0001508__ART41209.1	adrD|Polyketide (andrastin A)|AdrD (biosynthetic)	Penicillium roqueforti	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001508__ART41209.1	None	None	None
bothref99_annots.tsv	BGC0001541__PIB02405.1	BGC0001541__PIB02405.1	CB0940_00833|Polyketide (cercosporin)|CTB1 (biosynthetic)	Cercospora beticola	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	BGC0001541__PIB02405.1	None	None	None
bothref99_annots.tsv	BGC0001542__ARU80380.1	BGC0001542__ARU80380.1	CTB1|Polyketide (cercosporin)|polyketide synthase (biosynthetic)	Cercospora zeina	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	BGC0001542__ARU80380.1	None	None	None
bothref99_annots.tsv	BGC0001544__PKY07881.1	BGC0001544__PKY07881.1	P168DRAFT_323099|NRP/Polyketide (chlorflavonin)|hypothetical protein (biosynthetic)	Aspergillus campestris IBT 28561	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001544__PKY07881.1	None	None	None
bothref99_annots.tsv	BGC0001563__BAZ95823.1	BGC0001563__BAZ95823.1	-|NRP/Polyketide (curvupallide-B)|PKS-NRPS hybrid cpaA (biosynthetic)	Curvularia pallescens	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	BGC0001563__BAZ95823.1	None	None	None
bothref99_annots.tsv	BGC0001565__ATQ39432.1	BGC0001565__ATQ39432.1	PKS|NRP (cyclosporin C)|PKS (biosynthetic)	Beauveria felina	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	BGC0001565__ATQ39432.1	None	None	None
bothref99_annots.tsv	BGC0001578__EED21099.1	BGC0001578__EED21099.1	TSTA_083310|Polyketide (duclauxin)|polyketide synthase, putative (biosynthetic)	Talaromyces stipitatus ATCC 10500	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	BGC0001578__EED21099.1	None	None	None
bothref99_annots.tsv	BGC0001583__DAB41653.1	BGC0001583__DAB41653.1	EmoG|Polyketide (emodin)|polyketide synthase (biosynthetic)	Escovopsis weberi	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	BGC0001583__DAB41653.1	None	None	None
bothref99_annots.tsv	BGC0001600__CEF75886.1	BGC0001600__CEF75886.1	FGRAMPH1_01T08165|Polyketide (fusarielin H)|unknown protein (biosynthetic)	Fusarium graminearum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0001600__CEF75886.1	None	None	None
bothref99_annots.tsv	BGC0001606__CCT75967.1	BGC0001606__CCT75967.1	FFUJ_12020|Polyketide (gibepyrone-A)|polyketide synthase (biosynthetic)	Fusarium fujikuroi IMI 58289	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0001606__CCT75967.1	None	None	None
bothref99_annots.tsv	BGC0001626__KFA69335.1	BGC0001626__KFA69335.1	S40285_07612|Polyketide (isoindolinone)|hypothetical protein (biosynthetic)	Stachybotrys chlorohalonata IBT 40285	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	BGC0001626__KFA69335.1	None	None	None
bothref99_annots.tsv	BGC0001677__API82664.1	BGC0001677__API82664.1	mpaC|Polyketide (mycophenolic acid)|putative polyketide synthase (biosynthetic)	Penicillium roqueforti	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001677__API82664.1	None	None	None
bothref99_annots.tsv	BGC0001708__PKX88487.1	BGC0001708__PKX88487.1	P174DRAFT_455569|Polyketide/Terpene (novofumigatonin)|polyketide synthase (biosynthetic)	Aspergillus novofumigatus IBT 16806	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001708__PKX88487.1	None	None	None
bothref99_annots.tsv	BGC0001720__EJP62792.1	BGC0001720__EJP62792.1	BBA_08179|Polyketide (oosporein)|polyketide synthase (biosynthetic)	Beauveria bassiana ARSEF 2860	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	BGC0001720__EJP62792.1	None	None	None
bothref99_annots.tsv	BGC0001722__CBF83139.1	BGC0001722__CBF83139.1	ANIA_03230|Polyketide (aspernidine A)|polyketide synthase, putative (JCVI) (biosynthetic)	Aspergillus nidulans FGSC A4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001722__CBF83139.1	None	None	None
bothref99_annots.tsv	BGC0001724__EPS29069.1	BGC0001724__EPS29069.1	PDE_04017|NRP/Polyketide (oxaleimide C)|hypothetical protein (biosynthetic)	Penicillium oxalicum 114-2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001724__EPS29069.1	None	None	None
bothref99_annots.tsv	BGC0001729__BAV69313.1	BGC0001729__BAV69313.1	prhL|Polyketide/Terpene (paraherquonin)|PrhL (biosynthetic)	Penicillium brasilianum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001729__BAV69313.1	None	None	None
bothref99_annots.tsv	BGC0001738__BBC43184.1	BGC0001738__BBC43184.1	phm1|NRP/Polyketide (phomasetin)|PKS-NRPS hybrid (biosynthetic)	Pyrenochaetopsis sp.	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	BGC0001738__BBC43184.1	None	None	None
bothref99_annots.tsv	BGC0001741__ARP51711.1	BGC0001741__ARP51711.1	phyS|NRP/Polyketide (phyllostictine A/phyllostictine B)|PKS-NRPS hybrid protein (biosynthetic)	Phyllosticta cirsii	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	BGC0001741__ARP51711.1	None	None	None
bothref99_annots.tsv	BGC0001749__EHA52508.1	BGC0001749__EHA52508.1	MGG_10912|Polyketide (epipyriculol)|mycocerosic acid synthase (biosynthetic)	Pyricularia oryzae 70-15	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	BGC0001749__EHA52508.1	None	None	None
bothref99_annots.tsv	BGC0001793__AQV04224.1	BGC0001793__AQV04224.1	swnK|NRP/Polyketide (swainsonine)|SwnK (biosynthetic)	Chaetothyriaceae sp.	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	BGC0001793__AQV04224.1	None	None	None
bothref99_annots.tsv	BGC0001794__AQV04230.1	BGC0001794__AQV04230.1	swnK|NRP/Polyketide (swainsonine)|SwnK (biosynthetic)	Alternaria oxytropis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	BGC0001794__AQV04230.1	None	None	None
bothref99_annots.tsv	BGC0001827__AWM95789.1	BGC0001827__AWM95789.1	aspks1|Polyketide (xenovulene A)|non-reduciing polyketide synthase methylorcinaldehyde synthase (biosynthetic)	Sarocladium sp. 'schorii'	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	BGC0001827__AWM95789.1	None	None	None
bothref99_annots.tsv	BGC0001854__KKP00963.1	BGC0001854__KKP00963.1	THAR02_06935|Polyketide (tricholignan A)|fatty acid synthase S-acetyltransferase (biosynthetic)	Trichoderma harzianum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	BGC0001854__KKP00963.1	None	None	None
bothref99_annots.tsv	BGC0001854__KKP00966.1	BGC0001854__KKP00966.1	THAR02_06938|Polyketide (tricholignan A)|RADS2 nonreducing polyketide synthase (biosynthetic)	Trichoderma harzianum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	BGC0001854__KKP00966.1	None	None	None
bothref99_annots.tsv	BGC0001857__QBE85649.1	BGC0001857__QBE85649.1	PKS-NRPS|Alkaloid/NRP/Polyketide (burnettramic acid A)|BuaA (biosynthetic)	Aspergillus burnettii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001857__QBE85649.1	None	None	None
bothref99_annots.tsv	BGC0001858__EAT86855.2	BGC0001858__EAT86855.2	SNOG_05791|Polyketide (alternapyrone B/alternapyrone C/alternapyrone D/alternapyrone E/alternapyrone F)|hypothetical protein (biosynthetic)	Parastagonospora nodorum SN15	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	BGC0001858__EAT86855.2	None	None	None
bothref99_annots.tsv	BGC0001865__XP_001798923.1	BGC0001865__XP_001798923.1	SNOG_08614|Polyketide (elsinochrome C)|polyketide synthase (biosynthetic)	Parastagonospora nodorum SN15	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	BGC0001865__XP_001798923.1	None	None	None
bothref99_annots.tsv	BGC0001866__XP_028481819.1	BGC0001866__XP_028481819.1	C8Q69DRAFT_515060|Polyketide (viriditoxin)|highly-reducing poluketide synthase (biosynthetic)	Paecilomyces variotii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	BGC0001866__XP_028481819.1	None	None	None
bothref99_annots.tsv	BGC0001866__XP_028481820.1	BGC0001866__XP_028481820.1	C8Q69DRAFT_480069|Polyketide (viriditoxin)|non-reducing polyketide synthase (biosynthetic)	Paecilomyces variotii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	BGC0001866__XP_028481820.1	None	None	None
bothref99_annots.tsv	BGC0001874__AFA26384.1	BGC0001874__AFA26384.1	cpaA|NRP/Polyketide (cyclopiazonic acid)|polyketide synthase A (biosynthetic)	Aspergillus flavus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001874__AFA26384.1	None	None	None
bothref99_annots.tsv	BGC0001881__QCS37521.1	BGC0001881__QCS37521.1	pyiS|NRP/Polyketide (pyrichalasin H)|pyiS (biosynthetic)	Pyricularia grisea	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	BGC0001881__QCS37521.1	None	None	None
bothref99_annots.tsv	BGC0001886__CCE31584.1	BGC0001886__CCE31584.1	CPUR_05437|Polyketide (secalonic acids)|polyketide synthase that catalyse the condensation of one acetyl-CoA and six malonyl-CoA resulting in formation of nor-rubrofusarin (biosynthetic)	Claviceps purpurea 20.1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	BGC0001886__CCE31584.1	None	None	None
bothref99_annots.tsv	BGC0001892__ATZ45182.1	BGC0001892__ATZ45182.1	Bcboa6|Polyketide (botcinic acid)|Bcboa6 (biosynthetic)	Botrytis cinerea B05.10	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	BGC0001892__ATZ45182.1	None	None	None
bothref99_annots.tsv	BGC0001892__ATZ45185.1	BGC0001892__ATZ45185.1	Bcboa9|Polyketide (botcinic acid)|Bcboa9 (biosynthetic)	Botrytis cinerea B05.10	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	BGC0001892__ATZ45185.1	None	None	None
bothref99_annots.tsv	BGC0001899__CBX99534.1	BGC0001899__CBX99534.1	LEMA_P087730.1|Polyketide (abscisic acid)|similar to polyketide synthase (biosynthetic)	Leptosphaeria maculans JN3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	BGC0001899__CBX99534.1	None	None	None
bothref99_annots.tsv	BGC0001906__gene6	BGC0001906__gene6	gene6|Polyketide (naphthalene)|unknown protein (biosynthetic)	Daldinia eschscholzii IFB-TL01	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	BGC0001906__gene6	None	None	None
bothref99_annots.tsv	BGC0001907__gene4	BGC0001907__gene4	gene4|Polyketide (chromane)|unknown protein (biosynthetic)	Daldinia eschscholzii IFB-TL01	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	BGC0001907__gene4	None	None	None
bothref99_annots.tsv	BGC0001909__ATV82110.1	BGC0001909__ATV82110.1	stpks1|Polyketide (strobilurin A)|PKS (biosynthetic)	Strobilurus tenacellus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	BGC0001909__ATV82110.1	None	None	None
bothref99_annots.tsv	BGC0001913__BBG28498.1	BGC0001913__BBG28498.1	phiA|Polyketide (phomoidride)|putative polyketide synthase (biosynthetic)	fungal sp. ATCC 74256	Fungi	Fungi	None	None	None	BGC0001913__BBG28498.1	None	None	None
bothref99_annots.tsv	BGC0001923__BBF25315.1	BGC0001923__BBF25315.1	ascC|Terpene/Polyketide (ascochlorin)|polyketide synthase (biosynthetic)	Acremonium egyptiacum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	None	BGC0001923__BBF25315.1	None	None	None
bothref99_annots.tsv	BGC0001926__BBG28484.1	BGC0001926__BBG28484.1	cdmE|Polyketide (chrodrimanin B)|polyketide synthase CdmE (biosynthetic)	Talaromyces verruculosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	BGC0001926__BBG28484.1	None	None	None
bothref99_annots.tsv	BGC0001954__QBC19710.1	BGC0001954__QBC19710.1	TwmB|NRP/Polyketide (wortmanamide A/wortmanamide B)|TwmB (biosynthetic)	Talaromyces wortmannii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	BGC0001954__QBC19710.1	None	None	None
bothref99_annots.tsv	BGC0001966__QCC63000.1	BGC0001966__QCC63000.1	-|NRP/Polyketide (BII-rafflesfungin)|BII-rafflesfungin polyketide synthase (biosynthetic)	Phoma sp.	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	BGC0001966__QCC63000.1	None	None	None
bothref99_annots.tsv	BGC0001976__QCO93110.1	BGC0001976__QCO93110.1	eupA|Terpene (eupenifeldin)|polyketide synthase (biosynthetic)	Phoma sp.	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	BGC0001976__QCO93110.1	None	None	None
bothref99_annots.tsv	BGC0001988__PKX92308.1	BGC0001988__PKX92308.1	P174DRAFT_487776|Polyketide (neosartorin)|putative polyketide synthase (biosynthetic)	Aspergillus novofumigatus IBT 16806	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001988__PKX92308.1	None	None	None
bothref99_annots.tsv	BGC0001998__XP_659388.1	BGC0001998__XP_659388.1	AN1784.2|Polyketide (aspernidgulene A1/aspernidgulene A2/aspernidgulene B1)|hypothetical protein (biosynthetic)	Aspergillus nidulans FGSC A4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001998__XP_659388.1	None	None	None
bothref99_annots.tsv	BGC0002035__iliA	BGC0002035__iliA	iliA|NRP/Polyketide (ilicicolin H/ilicicolin J/8-epi-ilicicolin H)|unknown protein (biosynthetic)	Neonectria sp. DH2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0002035__iliA	None	None	None
bothref99_annots.tsv	BGC0002062__QBG38888.1	BGC0002062__QBG38888.1	Agnpks1|Polyketide (agnestin A/agnestin B)|nr-PKS (biosynthetic)	Paecilomyces divaricatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	BGC0002062__QBG38888.1	None	None	None
